,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_is_classifier,param_learning_rate_init,param_max_attempts,param_restarts,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
20,0.4639955163002014,0.014740564234491705,0.0009952783584594727,3.2406514213247745e-06,sigmoid,"[5, 5]",True,0.05,200,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.05, 'max_attempts': 200, 'restarts': 0}",0.755,0.75,0.72,0.7525,0.7443749999999999,0.014183507147387775,1,0.7408333333333333,0.7441666666666666,0.7541666666666667,0.7416666666666667,0.7452083333333334,0.005315562842572102
21,0.45388513803482056,0.017194413992056394,0.0010001659393310547,9.499417215889232e-06,sigmoid,"[5, 5]",True,0.05,300,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.05, 'max_attempts': 300, 'restarts': 0}",0.755,0.75,0.72,0.7525,0.7443749999999999,0.014183507147387775,1,0.7408333333333333,0.7441666666666666,0.7541666666666667,0.7416666666666667,0.7452083333333334,0.005315562842572102
22,0.4579960107803345,0.008061711959718967,0.0014789104461669922,0.0005162784638145149,sigmoid,"[5, 5]",True,0.05,400,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.05, 'max_attempts': 400, 'restarts': 0}",0.755,0.75,0.72,0.7525,0.7443749999999999,0.014183507147387775,1,0.7408333333333333,0.7441666666666666,0.7541666666666667,0.7416666666666667,0.7452083333333334,0.005315562842572102
23,0.4611513018608093,0.007661255042987027,0.000876009464263916,0.00021036534548114313,sigmoid,"[5, 5]",True,0.05,500,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.05, 'max_attempts': 500, 'restarts': 0}",0.755,0.75,0.72,0.7525,0.7443749999999999,0.014183507147387775,1,0.7408333333333333,0.7441666666666666,0.7541666666666667,0.7416666666666667,0.7452083333333334,0.005315562842572102
24,0.5099957585334778,0.021819652353397747,0.001130223274230957,0.00023590132907317724,sigmoid,"[5, 5]",True,0.1,10,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.1, 'max_attempts': 10, 'restarts': 0}",0.78,0.725,0.725,0.715,0.73625,0.025586861863073424,7,0.7566666666666667,0.7283333333333334,0.7291666666666666,0.7316666666666667,0.7364583333333334,0.011731590187750919
25,0.49526673555374146,0.019290636440711505,0.0027509331703186035,0.0030373732380854445,sigmoid,"[5, 5]",True,0.1,100,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.1, 'max_attempts': 100, 'restarts': 0}",0.78,0.725,0.725,0.715,0.73625,0.025586861863073424,7,0.7566666666666667,0.7283333333333334,0.7291666666666666,0.7316666666666667,0.7364583333333334,0.011731590187750919
26,0.5146499872207642,0.02839291221461034,0.0013886094093322754,0.0009576646409207559,sigmoid,"[5, 5]",True,0.1,200,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.1, 'max_attempts': 200, 'restarts': 0}",0.78,0.725,0.725,0.715,0.73625,0.025586861863073424,7,0.7566666666666667,0.7283333333333334,0.7291666666666666,0.7316666666666667,0.7364583333333334,0.011731590187750919
27,0.5003015995025635,0.006657643078374348,0.0011249184608459473,0.00022393200095759117,sigmoid,"[5, 5]",True,0.1,300,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.1, 'max_attempts': 300, 'restarts': 0}",0.78,0.725,0.725,0.715,0.73625,0.025586861863073424,7,0.7566666666666667,0.7283333333333334,0.7291666666666666,0.7316666666666667,0.7364583333333334,0.011731590187750919
28,0.4908946752548218,0.023074653477766407,0.00149613618850708,0.0004987120984545787,sigmoid,"[5, 5]",True,0.1,400,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.1, 'max_attempts': 400, 'restarts': 0}",0.78,0.725,0.725,0.715,0.73625,0.025586861863073424,7,0.7566666666666667,0.7283333333333334,0.7291666666666666,0.7316666666666667,0.7364583333333334,0.011731590187750919
29,0.4950404763221741,0.01036411731583887,0.0009970664978027344,1.6858739404357614e-07,sigmoid,"[5, 5]",True,0.1,500,0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.1, 'max_attempts': 500, 'restarts': 0}",0.78,0.725,0.725,0.715,0.73625,0.025586861863073424,7,0.7566666666666667,0.7283333333333334,0.7291666666666666,0.7316666666666667,0.7364583333333334,0.011731590187750919
