,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_is_classifier,param_learning_rate_init,param_max_attempts,param_schedule,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
20,0.5614351630210876,0.0150168504804144,0.0012531280517578125,0.0002585897075482778,sigmoid,"[5, 5]",True,0.001,400,1.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 400, 'schedule': GeomDecay(init_temp=1.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
21,0.5830674171447754,0.025682249222370446,0.0008741617202758789,0.00021000133249229894,sigmoid,"[5, 5]",True,0.001,400,5.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 400, 'schedule': GeomDecay(init_temp=5.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
22,0.5786827206611633,0.018545626285501802,0.0012464523315429688,0.0004318112946651443,sigmoid,"[5, 5]",True,0.001,400,10.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 400, 'schedule': GeomDecay(init_temp=10.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
23,0.6016845107078552,0.02458998074323132,0.001253366470336914,0.00044337404507152134,sigmoid,"[5, 5]",True,0.001,400,50.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 400, 'schedule': GeomDecay(init_temp=50.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
24,0.5762996077537537,0.017954682427544808,0.0009973645210266113,1.97686242482388e-07,sigmoid,"[5, 5]",True,0.001,400,100.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 400, 'schedule': GeomDecay(init_temp=100.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
25,0.5678182244300842,0.006694224625360246,0.0014961957931518555,0.0004987718526765104,sigmoid,"[5, 5]",True,0.001,500,1.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 500, 'schedule': GeomDecay(init_temp=1.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
26,0.5540303587913513,0.012367208104285888,0.0012465715408325195,0.0004317424910948931,sigmoid,"[5, 5]",True,0.001,500,5.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 500, 'schedule': GeomDecay(init_temp=5.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
27,0.5756056308746338,0.03127256252072822,0.000997304916381836,2.384185791015625e-07,sigmoid,"[5, 5]",True,0.001,500,10.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 500, 'schedule': GeomDecay(init_temp=10.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
28,0.5814617276191711,0.02330400454801072,0.0009970664978027344,2.9200193199910854e-07,sigmoid,"[5, 5]",True,0.001,500,50.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 500, 'schedule': GeomDecay(init_temp=50.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
29,0.6358158588409424,0.014733640917254143,0.0009971857070922852,2.6656007498500226e-07,sigmoid,"[5, 5]",True,0.001,500,100.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.001, 'max_attempts': 500, 'schedule': GeomDecay(init_temp=100.0, decay=0.99, min_temp=0.001)}",0.4975,0.5475,0.5125,0.5075,0.51625,0.01883314896664921,121,0.5225,0.5058333333333334,0.5175,0.52,0.5164583333333334,0.00638398060251855
30,0.606893002986908,0.006709342831233417,0.0012469291687011719,0.0004318113275750157,sigmoid,"[5, 5]",True,0.01,10,1.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 10, 'schedule': GeomDecay(init_temp=1.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
31,0.606525719165802,0.008112247766712993,0.001246809959411621,0.0004320177712061375,sigmoid,"[5, 5]",True,0.01,10,5.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 10, 'schedule': GeomDecay(init_temp=5.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
32,0.5717442631721497,0.007475773415801551,0.0012465715408325195,0.00043188015308343497,sigmoid,"[5, 5]",True,0.01,10,10.0,"{'activation': <function sigmoid at 0x000001DAE6771C10>, 'hidden_layer_sizes': [5, 5], 'is_classifier': True, 'learning_rate_init': 0.01, 'max_attempts': 10, 'schedule': GeomDecay(init_temp=10.0, decay=0.99, min_temp=0.001)}",0.5075,0.54,0.5175,0.5075,0.518125,0.013272975363497098,91,0.5241666666666667,0.5133333333333333,0.5191666666666667,0.5266666666666666,0.5208333333333333,0.005103103630798283
